date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:45:51	1908/1908	---M--	200	added ('OK')	image/png	etag:%22774-5588c22333400%22	https://lebronconstruction.com/imageserver/styles/captchaShapesWhite.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/styles/captchaShapesWhite.png	(from https://lebronconstruction.com/css/bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css+Home-1722871951.css.pagespeed.cc.UmTETKVmT7.css)
12:45:52	79/79	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:45:52%20GMT	https://lebronconstruction.com/imageserver/AdminMedia/moduleImages/megaslider/shadow.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/AdminMedia/moduleImages/megaslider/shadow.png	(from https://lebronconstruction.com/css/bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css+Home-1722871951.css.pagespeed.cc.UmTETKVmT7.css)
12:45:53	79/79	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:45:53%20GMT	https://lebronconstruction.com/imageserver/AdminMedia/moduleImages/megaslider/nav.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/AdminMedia/moduleImages/megaslider/nav.png	(from https://lebronconstruction.com/css/bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css+Home-1722871951.css.pagespeed.cc.UmTETKVmT7.css)
12:45:53	79/79	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:45:53%20GMT	https://lebronconstruction.com/imageserver/AdminMedia/moduleImages/megaslider/options.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/AdminMedia/moduleImages/megaslider/options.png	(from https://lebronconstruction.com/css/bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css+Home-1722871951.css.pagespeed.cc.UmTETKVmT7.css)
12:45:58	58658/58658	---M--	200	added ('OK')	image/png	etag:%22e522-55876d9cc8dc0%22	https://lebronconstruction.com/imageserver/Textures/egg-shell.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Textures/egg-shell.png	(from https://lebronconstruction.com/css/bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css+Home-1722871951.css.pagespeed.cc.UmTETKVmT7.css)
12:46:00	176/176	---M--	200	added ('OK')	image/png	etag:%22b0-55876d9dbd000%22	https://lebronconstruction.com/imageserver/Textures/diagBG.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Textures/diagBG.png	(from https://lebronconstruction.com/css/bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css+Home-1722871951.css.pagespeed.cc.UmTETKVmT7.css)
12:46:05	376885/376885	---M-Z	200	added ('OK')	text/css	etag:W/%220%22	https://lebronconstruction.com/css/bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css.pagespeed.cc.PvoMPGMn16.css	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/css/bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css.pagespeed.cc.PvoMPGMn16.css	(from https://lebronconstruction.com/Roofing-Services-11-11)
12:46:07	79/79	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:46:07%20GMT	https://lebronconstruction.com/imageserver/AdminMedia/Banners/IMAGEBANNER1.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/AdminMedia/Banners/IMAGEBANNER1.4c.delayed	(from https://lebronconstruction.com/Roofing-Services-11-11)
12:46:08	21576/21576	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202024%2016:46:08%20GMT	https://lebronconstruction.com/NEWGAFB1	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/NEWGAFB1.html	(from https://lebronconstruction.com/Roofing-Services-11-11)
12:46:12	540230/540230	---M--	200	added ('OK')	image/png	etag:%2283e46-55876d9dbd000%22	https://lebronconstruction.com/imageserver/Textures/white-wall.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Textures/white-wall.png	(from https://lebronconstruction.com/css/bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css+Home-1722871951.css.pagespeed.cc.UmTETKVmT7.css)
12:46:12	18239/18239	---M--	200	added ('OK')	image/jpeg	etag:%22473f-5587421149180%22	https://lebronconstruction.com/imageserver/usermedia/dillionsroofing/310x200/GAFNC-310-Icon.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/usermedia/dillionsroofing/310x200/GAFNC-310-Icon.jpg	(from https://lebronconstruction.com/Roofing-Services-11-11)
12:46:14	341/341	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:46:14%20GMT	https://lebronconstruction.com/Owens-Corning.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Owens-Corning.4f.delayed	(from https://lebronconstruction.com/Roofing-Services-11-11)
12:46:15	20038/20038	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202024%2016:46:15%20GMT	https://lebronconstruction.com/Owens-Corning	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Owens-Corning.html	(from https://lebronconstruction.com/Roofing-Services-11-11)
12:46:15	16110/16110	---M--	200	added ('OK')	image/jpeg	etag:%223eee-5587421149180%22	https://lebronconstruction.com/imageserver/usermedia/dillionsroofing/310x200/OC-RES-310-Icon.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/usermedia/dillionsroofing/310x200/OC-RES-310-Icon.jpg	(from https://lebronconstruction.com/Roofing-Services-11-11)
12:46:15	347/347	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:46:16%20GMT	https://lebronconstruction.com/Heritage-Overview-1.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Heritage-Overview-1.htm	(from https://lebronconstruction.com/Roofing-Services-11-11)
12:46:16	29215/29215	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202024%2016:46:16%20GMT	https://lebronconstruction.com/Heritage-Overview-1	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Heritage-Overview-1.html	(from https://lebronconstruction.com/Roofing-Services-11-11)
12:46:17	15939/15939	---M--	200	added ('OK')	image/jpeg	etag:%223e43-5587421149180%22	https://lebronconstruction.com/imageserver/usermedia/dillionsroofing/310x200/TamkoHeritage-310-Icon.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/usermedia/dillionsroofing/310x200/TamkoHeritage-310-Icon.jpg	(from https://lebronconstruction.com/Roofing-Services-11-11)
12:46:17	350/350	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:46:17%20GMT	https://lebronconstruction.com/GAF_Commercial_Roofing.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/GAF_Commercial_Roofing.htm	(from https://lebronconstruction.com/Roofing-Services-11-11)
12:46:18	33924/33924	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202024%2016:46:18%20GMT	https://lebronconstruction.com/GAF_Commercial_Roofing	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/GAF_Commercial_Roofing.html	(from https://lebronconstruction.com/Roofing-Services-11-11)
12:46:18	6053/6053	---M--	200	added ('OK')	image/jpeg	etag:%2217a5-5587282786e80%22	https://lebronconstruction.com/imageserver/AdminMedia/Icons/310/GAFCOMMERCIAL-310-Icon.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/AdminMedia/Icons/310/GAFCOMMERCIAL-310-Icon.jpg	(from https://lebronconstruction.com/Roofing-Services-11-11)
12:46:18	341/341	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:46:19%20GMT	https://lebronconstruction.com/Metal-Roofing.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Metal-Roofing.htm	(from https://lebronconstruction.com/Roofing-Services-11-11)
12:46:19	44190/44190	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202024%2016:46:19%20GMT	https://lebronconstruction.com/Metal-Roofing	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Metal-Roofing.html	(from https://lebronconstruction.com/Roofing-Services-11-11)
12:46:20	13350/13350	---M--	200	added ('OK')	image/jpeg	etag:%223426-5587282692c40%22	https://lebronconstruction.com/imageserver/AdminMedia/Icons/310/MetalRoofing-310-Icon.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/AdminMedia/Icons/310/MetalRoofing-310-Icon.jpg	(from https://lebronconstruction.com/Roofing-Services-11-11)
12:46:20	79/79	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:46:20%20GMT	https://lebronconstruction.com/{Page.72955}	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/{Page.72955}	(from https://lebronconstruction.com/Roofing-Services-11-11)
12:46:20	11245/11245	---M--	200	added ('OK')	image/jpeg	etag:%222bed-5587282786e80%22	https://lebronconstruction.com/imageserver/AdminMedia/Icons/310/Union-310-Icon.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/AdminMedia/Icons/310/Union-310-Icon.jpg	(from https://lebronconstruction.com/Roofing-Services-11-11)
12:46:21	13055/13055	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://lebronconstruction.com/imageserver/AdminMedia/BrandLogos/Mastic/xMasticLogo.png.pagespeed.ic.c1ZUxlkmw4.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/AdminMedia/BrandLogos/Mastic/xMasticLogo.png.pagespeed.ic.c1ZUxlkmw4.png	(from https://lebronconstruction.com/Roofing-Services-11-11)
12:46:21	5191/5191	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://lebronconstruction.com/imageserver/AdminMedia/BrandLogos/JamesHardie/75x75xJamesHardieIcon.png.pagespeed.ic.uwFUBU1hTL.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/AdminMedia/BrandLogos/JamesHardie/75x75xJamesHardieIcon.png.pagespeed.ic.uwFUBU1hTL.png	(from https://lebronconstruction.com/Roofing-Services-11-11)
12:46:22	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Roofing-Services-11-11.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Roofing-Services-11-11.60.delayed	(from https://lebronconstruction.com/Roofing-Services-11-11)
12:46:22	2166/2166	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://lebronconstruction.com/imageserver/AdminMedia/BrandLogos/Velux/xVeluxLogo.png.pagespeed.ic.IeODjke8eS.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/AdminMedia/BrandLogos/Velux/xVeluxLogo.png.pagespeed.ic.IeODjke8eS.jpg	(from https://lebronconstruction.com/Roofing-Services-11-11)
12:46:22	347/347	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:46:22%20GMT	https://lebronconstruction.com/Remodeling-Services.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Remodeling-Services.htm	(from https://lebronconstruction.com/Roofing-Services-11-11)
12:46:22	339/339	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:46:23%20GMT	https://lebronconstruction.com/Financing_3.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Financing_3.htm	(from https://lebronconstruction.com/Roofing-Services-11-11)
12:46:23	340/340	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:46:23%20GMT	https://lebronconstruction.com/Testimonials.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Testimonials.htm	(from https://lebronconstruction.com/Roofing-Services-11-11)
12:46:23	342/342	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:46:24%20GMT	https://lebronconstruction.com/Online_Coupons.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Online_Coupons.htm	(from https://lebronconstruction.com/Roofing-Services-11-11)
12:46:24	338/338	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:46:24%20GMT	https://lebronconstruction.com/Contact-Us.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Contact-Us.htm	(from https://lebronconstruction.com/Roofing-Services-11-11)
12:46:28	83404/83404	---M--	200	added ('OK')	image/jpeg	etag:%22145cc-56e9b8894e980%22	https://lebronconstruction.com/imageserver/UserMedia/YWPGALLERY/Remodeling/RemodelingHeader-1200.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/YWPGALLERY/Remodeling/RemodelingHeader-1200.jpg	(from https://lebronconstruction.com/Remodeling-Services)
12:46:28	329727/329727	---M-Z	200	added ('OK')	text/css	etag:W/%220%22	https://lebronconstruction.com/css/A.bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css,Mcc.PvoMPGMn16.css.pagespeed.cf.XJQtvYHWPD.css	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/css/A.bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css,Mcc.PvoMPGMn16.css.pagespeed.cf.XJQtvYHWPD.css	(from https://lebronconstruction.com/Remodeling-Services)
12:46:29	346/346	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:46:30%20GMT	https://lebronconstruction.com/Kitchen-Remodeling.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Kitchen-Remodeling.68.delayed	(from https://lebronconstruction.com/Remodeling-Services)
12:46:30	17357/17357	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202024%2016:46:30%20GMT	https://lebronconstruction.com/Kitchen-Remodeling	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Kitchen-Remodeling.html	(from https://lebronconstruction.com/Remodeling-Services)
12:46:32	11343/11343	---M--	200	added ('OK')	image/jpeg	etag:%222c4f-558727d953600%22	https://lebronconstruction.com/imageserver/customJqueryImages/HoverIconImages/Kitchens.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/customJqueryImages/HoverIconImages/Kitchens.jpg	(from https://lebronconstruction.com/Remodeling-Services)
12:46:32	347/347	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:46:33%20GMT	https://lebronconstruction.com/Bathroom-Remodeling.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Bathroom-Remodeling.htm	(from https://lebronconstruction.com/Remodeling-Services)
12:46:33	25615/25615	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202024%2016:46:33%20GMT	https://lebronconstruction.com/Bathroom-Remodeling	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Bathroom-Remodeling.html	(from https://lebronconstruction.com/Remodeling-Services)
12:46:34	11015/11015	---M--	200	added ('OK')	image/jpeg	etag:%222b07-558727d676f40%22	https://lebronconstruction.com/imageserver/customJqueryImages/HoverIconImages/Bathrooms.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/customJqueryImages/HoverIconImages/Bathrooms.jpg	(from https://lebronconstruction.com/Remodeling-Services)
12:46:34	347/347	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:46:34%20GMT	https://lebronconstruction.com/Basement-Remodeling.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Basement-Remodeling.htm	(from https://lebronconstruction.com/Remodeling-Services)
12:46:35	26652/26652	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202024%2016:46:35%20GMT	https://lebronconstruction.com/Basement-Remodeling	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Basement-Remodeling.html	(from https://lebronconstruction.com/Remodeling-Services)
12:46:35	8849/8849	---M--	200	added ('OK')	image/jpeg	etag:%222291-558727da47840%22	https://lebronconstruction.com/imageserver/customJqueryImages/HoverIconImages/Basements.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/customJqueryImages/HoverIconImages/Basements.jpg	(from https://lebronconstruction.com/Remodeling-Services)
12:46:35	344/344	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:46:36%20GMT	https://lebronconstruction.com/Room-Renovations.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Room-Renovations.htm	(from https://lebronconstruction.com/Remodeling-Services)
12:46:36	16838/16838	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202024%2016:46:36%20GMT	https://lebronconstruction.com/Room-Renovations	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Room-Renovations.html	(from https://lebronconstruction.com/Remodeling-Services)
12:46:36	9335/9335	---M--	200	added ('OK')	image/jpeg	etag:%222477-558727db3ba80%22	https://lebronconstruction.com/imageserver/customJqueryImages/HoverIconImages/Renovations.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/customJqueryImages/HoverIconImages/Renovations.jpg	(from https://lebronconstruction.com/Remodeling-Services)
12:46:37	304/304	---M--	302	error ('Found')	text/html	date:Wed,%2028%20Aug%202024%2016:46:37%20GMT	https://lebronconstruction.com/Home.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Home.htm	(from https://lebronconstruction.com/Remodeling-Services)
12:46:37	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Roofing-Services-11-11.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Roofing-Services-11-11.75.delayed	(from https://lebronconstruction.com/Remodeling-Services)
12:46:37	347/347	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:46:38%20GMT	https://lebronconstruction.com/Remodeling-Services.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Remodeling-Services.htm	(from https://lebronconstruction.com/Remodeling-Services)
12:46:38	339/339	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:46:38%20GMT	https://lebronconstruction.com/Financing_3.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Financing_3.htm	(from https://lebronconstruction.com/Remodeling-Services)
12:46:38	340/340	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:46:38%20GMT	https://lebronconstruction.com/Testimonials.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Testimonials.htm	(from https://lebronconstruction.com/Remodeling-Services)
12:46:38	342/342	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:46:39%20GMT	https://lebronconstruction.com/Online_Coupons.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Online_Coupons.htm	(from https://lebronconstruction.com/Remodeling-Services)
